Day fraction since midnight on 	pH probe (pH)
0.607236549	7.983007431
0.607248125	8.06137085
0.607259712	7.987223625
0.607271303	8.034308434
0.607282859	8.043451309
0.60729443	8.072879791
0.607306014	8.042097092
0.607317586	8.10273838
0.607329153	8.053632736
0.607340713	8.051383019
0.607352307	8.04311657
0.607363868	8.054538727
0.607375456	8.046960831
0.607387002	8.061798096
0.607398597	8.071652412
0.607410171	8.09194088
0.607421751	8.049811363
0.607433317	8.081611633
0.607444876	8.061963081
0.607456469	8.076058388
0.60746802	8.078030586
0.607479625	8.072211266
0.607491186	8.073055267
0.607502777	8.099031448
0.607514332	8.071051598
0.607525913	8.046058655
0.607537509	8.029483795
0.607549063	8.057897568
0.607560625	8.048480988
0.607572204	8.056394577
0.607583779	8.069232941
0.607595381	8.070011139
0.60760693	8.037835121
0.607618514	8.033768654
0.607630071	8.050979614
0.607641648	8.039495468
0.607653215	8.074390411
0.607664812	8.059072495
0.607676383	8.062319756
0.607687942	8.023620606
0.607699505	8.015713692
0.607711102	8.053462029
0.607722687	8.084695816
0.607734249	8.067477226
0.607745803	8.006152153
0.607757372	8.009145737
0.607768956	8.02033329
0.607780534	8.030294418
0.60779212	8.041205406
0.60780369	8.022943497
0.607815264	8.05730629
0.60782685	8.014097214
0.6078384	8.035328865
0.607849975	8.028459549
0.607861561	8.04107666
0.60787312	8.032913208
0.607884732	8.038205147
0.607896272	8.041646004
0.607907862	8.039642334
0.607919436	8.043759346
0.607931002	8.033064842
0.60794259	8.000775337
0.607954176	8.010344505
0.607965728	7.996945858
0.607977311	8.056131363
0.607988875	8.04404068
0.608000427	8.027664185
0.608012009	8.000563622
0.608023587	7.971262455
0.608035182	7.979625702
0.608046724	8.036995888
0.60805833	8.025938988
0.608069874	8.052116394
0.608081447	8.03081131
0.608093033	8.035770416
0.608104625	8.001066208
0.608116169	7.979163647
0.608127747	8.001921654
0.608139321	8.014304161
0.608150893	8.015151024
0.608162483	8.026945114
0.608174055	7.992608547
0.608185633	7.989426613
0.6081972	8.018545151
0.608208781	7.992817402
0.608220348	8.009174347
0.608231915	8.014326096
0.60824349	8.017206192
0.608255071	8.00357151
0.608266657	8.004552841
0.60827823	7.97461462
0.608289781	8.016087532
0.608301376	8.034574509
0.608312934	8.010894775
0.608324501	8.010271072
0.608336082	8.002883911
0.608347655	7.96658802
0.608359237	7.982880592
0.608370807	7.997664928
0.608382382	8.005843163
0.608393947	8.002254486
0.608405545	8.003689766
0.608417108	7.970914841
0.60842867	8.007562637
0.608440246	7.981498241
0.60845183	8.024265289
0.608463391	7.948506832
0.608474967	7.980688572
0.608486552	7.992013454
0.608498121	8.013299942
0.608509696	7.955709934
0.608521265	7.98107338
0.60853286	8.000151634
0.608544414	8.020940781
0.608556009	7.997519493
0.608567563	7.976821423
0.608579175	7.961692333
0.608590723	7.911574841
0.608602293	7.943231106
0.608613875	7.983453274
0.608625449	7.988029003
0.608637001	8.009683609
0.6086486	7.981940746
0.608660168	7.971057892
0.608671745	7.952546597
0.608683319	7.983692169
0.608694871	7.975364685
0.608706463	7.986773491
0.608718029	7.997252941
0.608729604	7.96654892
0.60874118	7.983364105
0.608752743	7.964148521
0.608764329	7.973945141
0.60877592	7.944639683
0.608787466	7.954627037
0.608799041	7.981583595
0.60881062	7.970376968
0.608822207	7.970673084
0.608833776	7.958616734
0.608845348	7.948274136
0.608856935	7.971278191
0.608868502	7.94647789
0.608880075	7.971308708
0.608891652	7.98605299
0.608903206	7.979257107
0.608914784	7.963749409
0.608926365	7.946276665
0.608937929	7.928337574
0.608949529	7.994892597
0.608961077	7.947845459
0.608972664	7.975221634
0.608984238	7.965254307
0.60899582	7.977571964
0.609007389	7.93025732
0.609018971	7.960857868
0.609030533	7.927516937
0.609042115	7.947530747
0.609053695	7.958153248
0.609065262	7.966187954
0.609076825	7.952569008
0.6090884	7.939006329
0.609099964	7.915703297
0.609111542	7.943465233
0.60912313	7.919071198
0.609134697	7.911183834
0.609146284	7.944756031
0.60915785	7.959225178
0.609169409	7.936920166
0.609180985	7.926849365
0.609192557	7.920035362
0.609204149	7.927616119
0.609215708	7.958044529
0.609227312	7.962133408
0.609238857	7.937200069
0.609250432	7.948852539
0.609262016	7.942741394
0.609273593	7.923232555
0.609285193	7.92834425
0.609296734	7.938443661
0.609308298	7.945809841
0.609319899	7.941177368
0.609331466	7.944638252
0.609343041	7.915849686
0.609354594	7.8830266
0.609366168	7.882084847
0.609377745	7.8901124
0.609389322	7.921007156
0.609400892	7.915708065
0.609412475	7.863063335
0.609424042	7.910322666
0.609435631	7.891301155
0.609447204	7.932922363
0.609458762	7.944943428
0.609470342	7.936739922
0.609481933	7.911230087
0.609493514	7.936003685
0.609505059	7.900207996
0.609516645	7.927903175
0.609528229	7.913067341
0.609539781	7.91761446
0.609551354	7.927309036
0.609562927	7.944431782
0.609574521	7.901015282
0.609586109	7.903624535
0.609597655	7.892568111
0.609609225	7.898262978
0.609620813	7.903618336
0.6096324	7.939644814
0.609643976	7.922646046
0.609655551	7.935100555
0.609667126	7.928271294
0.609678686	7.904901505
0.609690256	7.892184258
0.609701848	7.879051685
0.609713389	7.882726193
0.609724997	7.891950131
0.609736552	7.855496883
0.60974813	7.845510483
0.609759686	7.839747906
0.609771272	7.875573158
0.609782866	7.847133637
0.609794411	7.877418518
0.609806007	7.909712791
0.609817556	7.909404755
0.60982914	7.922830582
0.609840704	7.89670229
0.609852293	7.904630184
0.609863857	7.861086369
0.60987546	7.89462328
0.609887015	7.884943962
0.609898578	7.903912067
0.609910178	7.902570248
0.60992174	7.887972832
0.60993333	7.894104958
0.609944896	7.880090237
0.609956462	7.88968277
0.609968044	7.921227932
0.609979622	7.880884171
0.609991199	7.90430069
0.610002756	7.87683773
0.610014348	7.867518902
0.610025898	7.859120846
0.610037495	7.896577835
0.610049037	7.874191761
0.610060641	7.879572868
0.610072186	7.852581024
0.610083788	7.888701916
0.610095351	7.867824554
0.610106923	7.870615959
0.610118486	7.812740803
0.610130064	7.85395813
0.610141673	7.771594524
0.61015321	7.831283569
0.61016478	7.812412739
0.610176383	7.845488548
0.610187948	7.897725582
0.610199528	7.938519001
0.610211094	7.894747734
0.610222648	7.821269035
0.610234231	7.799572468
0.610245805	7.806443214
0.610257374	7.786673546
0.610268968	7.792122364
0.610280545	7.789786339
0.610292106	7.814297676
0.610303691	7.79402113
0.610315272	7.811691284
0.610326835	7.787891865
0.610338409	7.837015629
0.610349974	7.806972981
0.610361559	7.848845005
0.610373117	7.867060185
0.610384701	7.863148212
0.610396286	7.87362957
0.610407843	7.873385906
0.610419435	7.841189385
0.610431011	7.830232143
0.610442564	7.839898586
0.610454136	7.81716919
0.610465707	7.858651638
0.610477295	7.836372376
0.610488861	7.858752251
0.610500444	7.851091862
0.610512027	7.847146511
0.610523592	7.82933712
0.610535174	7.844380856
0.610546755	7.821857452
0.610558306	7.883422852
0.610569871	7.848458767
0.610581476	7.878350258
0.610593032	7.8296175
0.610604614	7.828720093
0.610616208	7.828429222
0.610627754	7.838845253
0.610639334	7.834659576
0.61065092	7.855798245
0.610662472	7.819869518
0.610674043	7.860235691
0.610685613	7.812883854
0.610697204	7.836943626
0.610708779	7.826366425
0.610720336	7.879389286
0.610731923	7.856081486
0.610743485	7.851828575
0.610755089	7.821128845
0.61076663	7.866799355
0.61077823	7.816632271
0.610789802	7.832854271
0.610801367	7.86413002
0.610812955	7.867727757
0.610824504	7.842813969
0.610836099	7.851230145
0.610847648	7.846191406
0.610859223	7.831038952
0.610870801	7.804717064
0.610882372	7.819212914
0.610893965	7.820582867
0.610905546	7.832184315
0.610917092	7.838602066
0.610928694	7.833943844
0.610940274	7.843636036
0.610951831	7.810583115
0.61096341	7.818836689
0.610974985	7.831323624
0.610986539	7.842282295
0.610998114	7.84289217
0.611009715	7.840114594
0.61102128	7.804132462
0.61103285	7.811545849
0.611044434	7.805099964
0.611055983	7.798436642
0.611067585	7.810222626
0.61107913	7.844399929
0.611090723	7.82653141
0.61110228	7.815695763
0.611113855	7.806846619
0.611125439	7.823657036
0.61113703	7.79399538
0.611148577	7.800253868
0.611160153	7.796439171
0.611171738	7.857149124
0.611183318	7.81939745
0.611194875	7.827922821
0.611206459	7.797300339
0.611218021	7.812420845
0.611229593	7.788776875
0.611241187	7.822083473
0.611252756	7.793612003
0.611264315	7.824236393
0.611275901	7.79829216
0.611287491	7.79440546
0.611299061	7.786523819
0.611310629	7.776788235
0.611322216	7.784688473
0.611333793	7.828295231
0.611345351	7.819791317
0.611356927	7.815795422
0.6113685	7.803561688
0.611380073	7.798321724
0.611391649	7.81215477
0.611403232	7.812812328
0.611414822	7.811300278
0.611426384	7.800989628
0.611437951	7.809792996
0.611449513	7.789944649
0.611461073	7.804423332
0.611472653	7.7933321
0.611484239	7.8166008
0.6114958	7.800876141
0.611507401	7.800471306
0.611518975	7.7616539
0.611530528	7.791323185
0.611542122	7.794354916
0.611553673	7.807248116
0.61156524	7.804089546
0.611576824	7.790838242
0.611588394	7.706634522
0.611599974	7.785424709
0.611611566	7.782455921
0.611623137	7.766924381
0.611634687	7.782921314
0.611646278	7.791283131
0.611657849	7.779448986
0.611669423	7.79215765
0.611680991	7.76871109
0.61169257	7.778975487
0.611704151	7.777011871
0.611715716	7.792476654
0.611727288	7.745089531
0.611738867	7.782523155
0.611750435	7.759769917
0.611762018	7.7849617
0.611773605	7.779596329
0.611785165	7.796571255
0.611796753	7.761604786
0.611808297	7.770608902
0.611819881	7.74861908
0.611831466	7.785263062
0.61184304	7.78162241
0.611854611	7.786872864
0.611866167	7.767510414
0.611877763	7.776478291
0.611889332	7.764997959
0.611900893	7.77715826
0.611912462	7.763433456
0.611924048	7.775959492
0.611935622	7.776842594
0.611947184	7.767901421
0.61195876	7.77700901
0.611970344	7.748722553
0.611981921	7.781785965
0.6119935	7.767930031
0.612005086	7.759057522
0.61201666	7.765252113
0.612028225	7.778440952
0.612039786	7.754682064
0.612051364	7.762709141
0.612062917	7.749175549
0.612074516	7.770568371
0.612086091	7.780552387
0.612097666	7.793040752
0.612109221	7.779358387
0.612120808	7.765319347
0.612132383	7.736163616
0.612143934	7.756466389
0.612155533	7.73984623
0.612167119	7.742108345
0.612178667	7.741281986
0.612190285	7.771224976
0.612201846	7.745927334
0.612213407	7.760228157
0.612225004	7.752242565
0.612236548	7.774126053
0.612248143	7.738779545
0.612259711	7.769705772
0.612271291	7.743529797
0.612282849	7.775880814
0.612294423	7.752492428
0.612306001	7.762132645
0.612317588	7.739347935
0.612329147	7.752063751
0.612340723	7.740942478
0.612352277	7.754559994
0.612363853	7.746904373
0.612375445	7.760172367
0.612387017	7.757591724
0.612398594	7.734401226
0.612410154	7.760313511
0.612421742	7.727991104
0.612433297	7.762386322
0.612444874	7.743959427
0.612456454	7.745772839
0.612468036	7.761003017
0.612479622	7.736186028
0.612491207	7.750668526
0.612502743	7.731497288
0.612514322	7.761564732
0.612525891	7.723112106
0.612537488	7.573372841
0.612549053	7.462923527
0.612560632	7.684733391
0.612572211	7.76524353
0.612583791	7.758148193
0.612595366	7.759302616
0.612606935	7.738528252
0.612618508	7.749576569
0.612630088	7.721010685
0.612641645	7.747667313
0.612653222	7.74538374
0.612664788	7.74613905
0.612676352	7.730566979
0.612687946	7.764921665
0.612699531	7.706430912
0.612711083	7.722215176
0.612722652	7.764547348
0.612734238	7.776778698
0.612745802	7.732884407
0.612757371	7.760764122
0.612768949	7.715188503
0.612780537	7.731429577
0.612792095	7.721719742
0.612803691	7.760442734
0.612815272	7.708181381
0.612826846	7.738957405
0.612838387	7.703722477
0.612849976	7.688281536
0.612861558	7.715929508
0.612873116	7.730614662
0.612884707	7.720630169
0.612896263	7.73584652
0.612907852	7.729530335
0.612919409	7.729104519
0.61293098	7.729146004
0.61294257	7.719871521
0.612954161	7.723184586
0.612965714	7.757627487
0.612977287	7.728027821
0.612988852	7.698698521
0.613000452	7.736444473
0.613012011	7.711596489
0.613023586	7.736227512
0.613035173	7.733719349
0.613046751	7.728748322
0.613058297	7.72397995
0.613069891	7.710594177
0.613081483	7.709776878
0.613093046	7.733658791
0.613104613	7.715876102
0.613116185	7.735440731
0.613127745	7.703746319
0.613139339	7.716053963
0.61315092	7.696069717
0.613162473	7.721277237
0.613174035	7.707075596
0.613185622	7.734796047
0.613197189	7.698184967
0.613208763	7.7236166
0.613220344	7.696429253
0.613231913	7.712656498
0.613243487	7.683372974
0.613255067	7.701482773
0.613266645	7.712281704
0.613278215	7.7269907
0.613289795	7.686974049
0.613301353	7.696939945
0.613312926	7.681547165
0.613324521	7.714027405
0.613336102	7.701573372
0.613347648	7.697648525
0.613359229	7.687294006
0.613370803	7.680598736
0.613382389	7.683011055
0.613393961	7.703884602
0.613405547	7.70253849
0.61341711	7.691271782
0.613428687	7.696674347
0.613440259	7.693912029
0.613451826	7.685204983
0.61346339	7.69657898
0.613474989	7.693202019
0.613486567	7.702123165
0.613498127	7.688284874
0.613509712	7.678949356
0.613521282	7.692173004
0.613532843	7.702852726
0.613544424	7.705378056
0.613555996	7.703679562
0.613567554	7.682806015
0.613579173	7.668054581
0.613590724	7.667048931
0.613602291	7.695829392
0.613613863	7.689623833
0.613625439	7.674676895
0.61363701	7.688352585
0.613648601	7.666503429
0.61366018	7.694604874
0.613671753	7.673257351
0.613683316	7.682433605
0.613694884	7.678129673
